"ensembl_id","mean_counts_SOD1_A4V_.","mean_counts_SOD1_._.","hgnc_symbol"
"ENSG00000044090",617.5627514,533.9663953,"CUL7"
"ENSG00000044115",2539.343606,2424.275497,"CTNNA1"
"ENSG00000044446",246.0298376,139.5435461,"PHKA2"
"ENSG00000044459",76.18082965,28.05365033,"CNTLN"
"ENSG00000044524",350.7391976,433.8344721,"EPHA3"
"ENSG00000044574",4661.561497,4114.612592,"HSPA5"
"ENSG00000046604",706.8522399,327.5104913,"DSG2"
"ENSG00000046647",147.2775804,132.803875,"GEMIN8"
"ENSG00000046651",290.4971038,177.3591957,"OFD1"
"ENSG00000046653",2675.172361,1543.558946,"GPM6B"
"ENSG00000046889",266.3680166,53.79993477,"PREX2"
"ENSG00000047056",496.2228366,516.4522215,"WDR37"
"ENSG00000047188",518.388484,294.5118339,"YTHDC2"
"ENSG00000047230",330.3068245,337.1115689,"CTPS2"
"ENSG00000047249",705.004018,1072.657567,"ATP6V1H"
"ENSG00000047315",1079.378715,1563.210086,"POLR2B"
"ENSG00000047346",419.0167816,224.289917,"FAM214A"
"ENSG00000047365",111.2614278,39.41644893,"ARAP2"
"ENSG00000047410",1524.506914,797.6701874,"TPR"
"ENSG00000047457",191.8182873,16.40144743,"CP"
"ENSG00000047578",441.0720049,267.055203,"KIAA0556"
"ENSG00000047579",170.4032626,312.0886725,"DTNBP1"
"ENSG00000047597",47.07542782,46.31583231,"XK"
"ENSG00000047617",14.88823371,32.66925037,"ANO2"
"ENSG00000047621",273.8601622,466.4780676,"C12orf4"
"ENSG00000047634",119.1620135,80.99079184,"SCML1"
"ENSG00000047644",311.5063483,130.3236044,"WWC3"
"ENSG00000047648",16.87695023,5.700906711,"ARHGAP6"
"ENSG00000047662",185.6845029,117.1897668,"FAM184B"
"ENSG00000047849",3769.913482,3778.102586,"MAP4"
"ENSG00000047932",671.7264081,464.5519395,"GOPC"
"ENSG00000048028",194.6808243,83.55314019,"USP28"
"ENSG00000048052",264.3793001,140.3365141,"HDAC9"
"ENSG00000048140",755.5135344,1411.906741,"TSPAN17"
"ENSG00000048162",41.27318628,73.80230362,"NOP16"
"ENSG00000048342",717.2215595,591.9428085,"CC2D2A"
"ENSG00000048392",712.9570207,582.8436546,"RRM2B"
"ENSG00000048405",152.6152381,88.86482101,"ZNF800"
"ENSG00000048471",203.9642514,247.5854363,"SNX29"
"ENSG00000048540",91.34978234,21.56280578,"LMO3"
"ENSG00000048544",235.9359171,352.5301662,"MRPS10"
"ENSG00000048545",14.67722863,31.30934883,"GUCA1A"
"ENSG00000048649",956.2845025,513.7694149,"RSF1"
"ENSG00000048707",802.3154265,399.1235819,"VPS13D"
"ENSG00000048740",1051.132767,570.9151982,"CELF2"
"ENSG00000048828",537.1509099,312.365657,"FAM120A"
"ENSG00000048991",541.0495823,404.471313,"R3HDM1"
"ENSG00000049089",29.15702226,45.95856074,"COL9A2"
"ENSG00000049130",351.1947348,234.4293992,"KITLG"
"ENSG00000049167",101.3087984,173.0591519,"ERCC8"
"ENSG00000049192",29.99199587,9.097082488,"ADAMTS6"
"ENSG00000049239",713.6597498,359.958396,"H6PD"
"ENSG00000049245",598.3783153,493.1551384,"VAMP3"
"ENSG00000049246",30.61144103,21.69893547,"PER3"
"ENSG00000049247",160.2260581,523.0541273,"UTS2"
"ENSG00000049249",100.2692065,232.2372996,"TNFRSF9"
"ENSG00000049323",195.3944636,104.4941285,"LTBP1"
"ENSG00000049449",840.8953037,625.5585176,"RCN1"
"ENSG00000049541",140.4112667,221.0254037,"RFC2"
"ENSG00000049618",996.4039458,584.4061399,"ARID1B"
"ENSG00000049656",626.9965164,777.7772223,"CLPTM1L"
"ENSG00000049759",1349.343932,1512.611875,"NEDD4L"
"ENSG00000049769",117.5953071,153.2205975,"PPP1R3F"
"ENSG00000049860",289.320744,205.0637549,"HEXB"
"ENSG00000049883",66.19014999,42.21619809,"PTCD2"
"ENSG00000050030",287.4397917,231.5635796,"NEXMIF"
"ENSG00000050130",643.1598274,560.9980319,"JKAMP"
"ENSG00000050165",2799.443204,3269.826434,"DKK3"
"ENSG00000050344",89.13196727,47.68271639,"NFE2L3"
"ENSG00000050393",89.70883873,83.32213542,"MCUR1"
"ENSG00000050405",164.2577715,134.1317442,"LIMA1"
"ENSG00000050426",421.5352726,427.050953,"LETMD1"
"ENSG00000050438",549.58957,486.8069453,"SLC4A8"
"ENSG00000050628",293.9040521,571.5515495,"PTGER3"
"ENSG00000050748",669.3736886,680.3460816,"MAPK9"
"ENSG00000050820",612.1843834,724.4606389,"BCAR1"
"ENSG00000051009",452.7842522,362.6628032,"FAM160A2"
"ENSG00000051108",620.5077758,660.4411811,"HERPUD1"
"ENSG00000051128",156.4758602,261.6943033,"HOMER3"
"ENSG00000051341",25.59707603,1.073677085,"POLQ"
"ENSG00000051382",234.326637,230.5374388,"PIK3CB"
"ENSG00000051523",155.5847428,160.9227337,"CYBA"
"ENSG00000051596",259.2436007,419.190267,"THOC3"
"ENSG00000051620",211.4609204,465.6258859,"HEBP2"
"ENSG00000051825",290.5487242,126.0162484,"MPHOSPH9"
"ENSG00000052126",604.55281,310.5332477,"PLEKHA5"
"ENSG00000052723",489.5321376,446.3581634,"SIKE1"
"ENSG00000052749",334.4409823,496.5679744,"RRP12"
"ENSG00000052795",373.3079652,562.9992978,"FNIP2"
"ENSG00000052802",842.0301567,1446.703585,"MSMO1"
"ENSG00000052841",1442.737508,1063.243557,"TTC17"
"ENSG00000053108",69.06093718,100.3335076,"FSTL4"
"ENSG00000053254",176.8792297,75.6527677,"FOXN3"
"ENSG00000053371",397.235094,463.1270386,"AKR7A2"
"ENSG00000053372",192.7772551,389.8115976,"MRTO4"
"ENSG00000053438",10.34297594,8.403091784,"NNAT"
"ENSG00000053501",69.79266992,108.4622801,"USE1"
"ENSG00000053524",69.5861882,94.4827817,"MCF2L2"
"ENSG00000053702",24.60724113,8.53658653,"NRIP2"
"ENSG00000053747",14.63013156,11.25986893,"LAMA3"
"ENSG00000053770",345.0692006,355.8492347,"AP5M1"
"ENSG00000053900",332.4368322,230.0772854,"ANAPC4"
"ENSG00000054116",357.0911704,546.7226375,"TRAPPC3"
"ENSG00000054118",1168.824929,897.4644108,"THRAP3"
"ENSG00000054148",598.5422233,1375.398239,"PHPT1"
"ENSG00000054267",630.5790795,351.8182882,"ARID4B"
"ENSG00000054277",33.64613624,30.08527751,"OPN3"
"ENSG00000054282",247.4842564,220.9005324,"SDCCAG8"
"ENSG00000054356",1018.790982,1649.774526,"PTPRN"
"ENSG00000054392",96.8713049,78.73563324,"HHAT"
"ENSG00000054523",4958.832854,3192.108741,"KIF1B"
"ENSG00000054611",127.4311255,194.1876745,"TBC1D22A"
"ENSG00000054654",296.703262,181.4505299,"SYNE2"
"ENSG00000054690",620.8808255,231.1472315,"PLEKHH1"
"ENSG00000054793",4111.13297,4761.810302,"ATP9A"
"ENSG00000054803",34.6404945,43.40972824,"CBLN4"
"ENSG00000054965",1871.346643,1732.894171,"FAM168A"
"ENSG00000054967",24.29299519,47.7013285,"RELT"
"ENSG00000054983",673.652594,705.4435939,"GALC"
"ENSG00000055044",376.2756065,404.9138068,"NOP58"
"ENSG00000055070",545.909086,758.2199271,"SZRD1"
"ENSG00000055118",300.7051753,372.1863961,"KCNH2"
"ENSG00000055130",644.3651907,811.0014107,"CUL1"
"ENSG00000055147",226.4279147,264.7217277,"FAM114A2"
"ENSG00000055163",2297.113994,2855.953708,"CYFIP2"
"ENSG00000055208",667.9064963,441.8594165,"TAB2"
"ENSG00000055211",420.4421968,312.3039217,"GINM1"
"ENSG00000055332",705.6170764,311.742468,"EIF2AK2"
"ENSG00000055483",197.8097136,127.4108172,"USP36"
"ENSG00000055609",1017.583485,336.0895844,"KMT2C"
"ENSG00000055813",138.9948983,155.978649,"CCDC85A"
"ENSG00000055917",969.9157524,749.7530525,"PUM2"
"ENSG00000055950",264.9851751,442.2219632,"MRPL43"
"ENSG00000056050",188.5371966,340.719581,"HPF1"
"ENSG00000056097",1665.434385,1594.722863,"ZFR"
"ENSG00000056277",96.44929473,45.82755121,"ZNF280C"
"ENSG00000056487",439.0444415,885.117612,"PHF21B"
"ENSG00000056558",40.70083818,31.24908694,"TRAF1"
"ENSG00000056586",942.2647693,734.1329435,"RC3H2"
"ENSG00000056736",67.60199505,32.14938619,"IL17RB"
"ENSG00000056972",52.18851031,76.41537436,"TRAF3IP2"
"ENSG00000056998",295.7985745,353.52128,"GYG2"
"ENSG00000057019",702.0190798,495.1159107,"DCBLD2"
"ENSG00000057149",1.566706352,11.25855146,"SERPINB3"
"ENSG00000057252",171.2563297,148.8470692,"SOAT1"
"ENSG00000057294",48.68923123,25.83935121,"PKP2"
"ENSG00000057608",1734.295227,3504.401312,"GDI2"
"ENSG00000057663",264.0333906,357.0016662,"ATG5"
"ENSG00000057704",164.7250153,69.39382633,"TMCC3"
"ENSG00000057757",498.0883554,755.397159,"PITHD1"
"ENSG00000057935",495.6776287,529.5318033,"MTA3"
"ENSG00000058056",191.1027846,170.2442522,"USP13"
"ENSG00000058063",371.8136327,135.1798267,"ATP11B"
"ENSG00000058085",11.22956998,23.97735323,"LAMC2"
"ENSG00000058091",308.016116,189.4951044,"CDK14"
"ENSG00000058262",2076.646638,2564.138511,"SEC61A1"
"ENSG00000058272",677.2795942,451.952344,"PPP1R12A"
"ENSG00000058404",470.4328489,740.2846377,"CAMK2B"
"ENSG00000058453",440.7894225,154.6128547,"CROCC"
"ENSG00000058600",286.477097,187.0975468,"POLR3E"
"ENSG00000058668",2205.072392,1843.080014,"ATP2B4"
"ENSG00000058673",2170.656999,1108.691272,"ZC3H11A"
"ENSG00000058729",153.0372483,204.5674732,"RIOK2"
"ENSG00000058799",318.370002,675.6516482,"YIPF1"
"ENSG00000058804",169.2340862,165.1389216,"NDC1"
"ENSG00000058866",8.307162358,10.16114209,"DGKG"
"ENSG00000059122",441.397161,510.2705664,"FLYWCH1"
"ENSG00000059145",173.990349,89.77063558,"UNKL"
"ENSG00000059377",24.86986664,7.533806822,"TBXAS1"
"ENSG00000059378",47.01476066,21.58902328,"PARP12"
"ENSG00000059573",520.7340202,658.8414113,"ALDH18A1"
"ENSG00000059588",961.7208776,272.7358567,"TARBP1"
"ENSG00000059691",161.8941419,313.8715449,"GATB"
"ENSG00000059728",141.5269593,154.286771,"MXD1"
"ENSG00000059758",740.9983504,644.812407,"CDK17"
"ENSG00000059769",90.12180217,65.08475778,"DNAJC25"
"ENSG00000059804",577.1862727,914.99024,"SLC2A3"
"ENSG00000059915",677.0071254,1333.253192,"PSD"
"ENSG00000060069",170.8433662,190.0219636,"CTDP1"
"ENSG00000060138",565.571676,467.2664488,"YBX3"
"ENSG00000060140",21.05181826,25.02553135,"STYK1"
"ENSG00000060237",1844.461716,834.5772201,"WNK1"
"ENSG00000060339",966.3893331,695.748839,"CCAR1"
"ENSG00000060491",355.1631211,278.371268,"OGFR"
"ENSG00000060642",99.84985632,90.08422137,"PIGV"
"ENSG00000060656",277.6981675,511.1643323,"PTPRU"
"ENSG00000060688",190.9995437,347.5025241,"SNRNP40"
"ENSG00000060709",34.37786898,0.781637833,"RIMBP2"
"ENSG00000060749",539.9836467,229.9068836,"QSER1"
"ENSG00000060762",165.6696166,246.2549082,"MPC1"
"ENSG00000060971",352.8737287,425.4339373,"ACAA1"
"ENSG00000060982",582.4994502,553.6425078,"BCAT1"
"ENSG00000061273",581.8871883,313.4842531,"HDAC7"
"ENSG00000061337",928.8293613,2030.875455,"LZTS1"
"ENSG00000061656",12.8007997,9.380821732,"SPAG4"
"ENSG00000061676",2180.088104,2505.012082,"NCKAP1"
"ENSG00000061794",313.2478728,572.6203103,"MRPS35"
"ENSG00000061918",66.4953492,137.2311921,"GUCY1B1"
"ENSG00000061936",581.7304636,371.4792722,"SFSWAP"
"ENSG00000061938",535.1531466,328.115248,"TNK2"
"ENSG00000061987",803.6737878,402.9178763,"MON2"
"ENSG00000062038",22.67014504,17.99528817,"CDH3"
"ENSG00000062194",804.6410058,968.4168294,"GPBP1"
"ENSG00000062282",31.61032265,64.90814605,"DGAT2"
"ENSG00000062370",123.1439699,114.4588249,"ZNF112"
"ENSG00000062485",1394.920504,1761.440959,"CS"
"ENSG00000062582",204.1526397,438.1553377,"MRPS24"
"ENSG00000062598",1008.367112,1412.242615,"ELMO2"
"ENSG00000062650",432.338309,252.3172125,"WAPL"
"ENSG00000062716",749.6641958,940.2222641,"VMP1"
"ENSG00000062725",1057.51188,661.0423026,"APPBP2"
"ENSG00000062822",92.21828291,94.2093005,"POLD1"
"ENSG00000063015",171.9744923,383.4828903,"SEZ6"
"ENSG00000063046",1642.980565,1919.451993,"EIF4B"
"ENSG00000063169",221.009633,114.6769367,"BICRA"
"ENSG00000063176",211.8965007,217.6828848,"SPHK2"
"ENSG00000063177",1999.352776,3740.01544,"RPL18"
"ENSG00000063180",207.1782882,353.7672085,"CA11"
"ENSG00000063241",150.6736186,304.8996571,"ISOC2"
"ENSG00000063244",1225.388402,1587.713687,"U2AF2"
"ENSG00000063245",957.3703949,1366.954613,"EPN1"
"ENSG00000063322",530.0690677,546.5204311,"MED29"
"ENSG00000063438",49.2099589,16.93254605,"AHRR"
"ENSG00000063587",404.1240246,237.2440836,"ZNF275"
"ENSG00000063601",283.1281559,204.5107686,"MTMR1"
"ENSG00000063660",958.9416246,1126.664308,"GPC1"
"ENSG00000063761",49.16286183,66.48918947,"ADCK1"
"ENSG00000063854",368.0535915,696.3652431,"HAGH"
"ENSG00000063978",475.7595964,475.5030974,"RNF4"
"ENSG00000064012",14.20812139,8.5991839,"CASP8"
"ENSG00000064042",2215.649787,1419.97806,"LIMCH1"
"ENSG00000064102",197.650329,159.7305272,"INTS13"
"ENSG00000064115",634.1725527,561.5536531,"TM7SF3"
"ENSG00000064199",249.8768896,188.4547532,"SPA17"
"ENSG00000064225",27.84389469,72.3501079,"ST3GAL6"
"ENSG00000064300",1030.572673,1694.86487,"NGFR"
"ENSG00000064309",137.0468921,59.70600619,"CDON"
"ENSG00000064313",298.1241538,257.3187089,"TAF2"
"ENSG00000064393",2540.882376,1085.198159,"HIPK2"
"ENSG00000064419",586.1988242,572.7799153,"TNPO3"
"ENSG00000064490",145.9264025,205.0795282,"RFXANK"
"ENSG00000064545",145.7760646,141.2611144,"TMEM161A"
"ENSG00000064547",317.9570386,226.7022309,"LPAR2"
"ENSG00000064601",741.4629342,658.187285,"CTSA"
"ENSG00000064607",1889.53672,1423.532811,"SUGP2"
"ENSG00000064651",466.5006495,201.8527185,"SLC12A2"
"ENSG00000064652",200.1036293,170.5012468,"SNX24"
"ENSG00000064666",704.5341142,1101.903406,"CNN2"
"ENSG00000064687",434.3605525,297.7025871,"ABCA7"
"ENSG00000064692",870.8104024,926.1541536,"SNCAIP"
"ENSG00000064703",149.9980297,156.72644,"DDX20"
"ENSG00000064726",930.6467162,972.2938067,"BTBD1"
"ENSG00000064763",136.671979,390.5120437,"FAR2"
"ENSG00000064932",1092.120982,2203.678096,"SBNO2"
"ENSG00000064933",264.8212671,208.4705661,"PMS1"
"ENSG00000064961",378.825761,267.4629869,"HMG20B"
"ENSG00000064989",35.20379586,88.87543259,"CALCRL"
"ENSG00000064995",230.4524449,350.5763774,"TAF11"
"ENSG00000064999",860.5714639,948.5609138,"ANKS1A"
"ENSG00000065000",1440.523419,1532.700274,"AP3D1"
"ENSG00000065029",367.2548049,269.920903,"ZNF76"
"ENSG00000065054",176.997904,213.9758299,"SLC9A3R2"
"ENSG00000065057",57.7326497,134.2130618,"NTHL1"
"ENSG00000065060",378.2733698,243.1531851,"UHRF1BP1"
"ENSG00000065135",699.711594,884.3700186,"GNAI3"
"ENSG00000065150",1423.090351,1595.10713,"IPO5"
"ENSG00000065154",458.691598,823.7710191,"OAT"
"ENSG00000065183",228.0552883,328.3861307,"WDR3"
"ENSG00000065243",617.1497879,196.7713895,"PKN2"
"ENSG00000065268",246.1240317,442.0323389,"WDR18"
"ENSG00000065308",1288.1426,572.905654,"TRAM2"
"ENSG00000065320",16463.64919,7934.335701,"NTN1"
"ENSG00000065328",26.75081894,6.465794792,"MCM10"
"ENSG00000065357",49.31772312,64.30701832,"DGKA"
"ENSG00000065413",66.44825213,45.18872614,"ANKRD44"
"ENSG00000065427",667.9147465,1110.329028,"KARS"
"ENSG00000065457",141.6772972,134.1617228,"ADAT1"
"ENSG00000065485",66.60311342,73.22935143,"PDIA5"
"ENSG00000065491",255.2326407,274.8496157,"TBC1D22B"
"ENSG00000065518",382.4862881,685.7597989,"NDUFB4"
"ENSG00000065526",1276.299971,524.9063164,"SPEN"
"ENSG00000065534",68.63440364,45.28809852,"MYLK"
"ENSG00000065548",600.063696,966.3221681,"ZC3H15"
"ENSG00000065559",1746.643946,1773.14132,"MAP2K4"
"ENSG00000065600",268.3857367,446.9616266,"TMEM206"
"ENSG00000065609",1220.164099,1237.882335,"SNAP91"
"ENSG00000065613",342.2726506,197.0671898,"SLK"
"ENSG00000065615",103.5330003,162.6464225,"CYB5R4"
"ENSG00000065665",491.7472927,652.901548,"SEC61A2"
"ENSG00000065675",72.59826659,178.2813649,"PRKCQ"
"ENSG00000065717",90.55738243,41.31117382,"TLE2"
"ENSG00000065802",474.17932,407.4587347,"ASB1"
"ENSG00000065809",489.7359593,1004.208983,"FAM107B"
"ENSG00000065833",359.391473,344.7512523,"ME1"
"ENSG00000065882",598.0324058,289.8882688,"TBC1D1"
"ENSG00000065883",468.6351806,292.2297757,"CDK13"
"ENSG00000065911",222.9531159,638.8042077,"MTHFD2"
"ENSG00000065923",169.1508022,122.8698756,"SLC9A7"
"ENSG00000065970",181.3031531,170.1816424,"FOXJ2"
"ENSG00000065978",4416.586955,7503.262096,"YBX1"
"ENSG00000065989",94.13276217,90.24773631,"PDE4A"
"ENSG00000066027",137.8954358,122.9461563,"PPP2R5A"
"ENSG00000066032",462.7587018,612.9360466,"CTNNA2"
"ENSG00000066044",757.2087584,699.520809,"ELAVL1"
"ENSG00000066084",611.9443747,517.6316483,"DIP2B"
"ENSG00000066117",773.0442533,771.0176445,"SMARCD1"
"ENSG00000066135",596.0753528,612.1527919,"KDM4A"
"ENSG00000066136",430.0443933,450.8938653,"NFYC"
"ENSG00000066230",161.5599391,56.8609543,"SLC9A3"
"ENSG00000066248",210.8388153,743.7724026,"NGEF"
"ENSG00000066279",64.58086993,11.80493262,"ASPM"
"ENSG00000066322",180.9372867,195.815152,"ELOVL1"
"ENSG00000066336",2.350059528,30.3282893,"SPI1"
"ENSG00000066379",32.33753203,87.11372933,"ZNRD1"
"ENSG00000066382",308.5677106,822.8440158,"MPPED2"
"ENSG00000066422",217.8807437,150.3754738,"ZBTB11"
"ENSG00000066427",132.018957,85.72631671,"ATXN3"
"ENSG00000066455",288.5083872,399.1372236,"GOLGA5"
"ENSG00000066468",732.4022188,285.3424232,"FGFR2"
"ENSG00000066557",452.6602579,762.163239,"LRRC40"
"ENSG00000066583",188.9256798,260.3087115,"ISOC1"
"ENSG00000066629",360.936359,321.6993854,"EML1"
"ENSG00000066651",130.5129178,118.6784381,"TRMT11"
"ENSG00000066654",454.0031856,286.4964353,"THUMPD1"
"ENSG00000066697",184.7191482,286.7835821,"MSANTD3"
"ENSG00000066735",148.4584635,111.1871493,"KIF26A"
"ENSG00000066739",568.1327406,338.4620089,"ATG2B"
"ENSG00000066777",827.2052501,641.539234,"ARFGEF1"
"ENSG00000066827",38.92312675,58.6234603,"ZFAT"
"ENSG00000066855",112.0556911,108.4387932,"MTFR1"
"ENSG00000066923",223.7455158,191.7245966,"STAG3"
"ENSG00000066926",203.7106726,221.929356,"FECH"
"ENSG00000066933",609.0844977,362.6539167,"MYO9A"
"ENSG00000067057",798.8778815,1409.9675,"PFKP"
"ENSG00000067064",591.6080592,1168.938607,"IDI1"
"ENSG00000067082",572.2243247,338.7051227,"KLF6"
"ENSG00000067113",155.6744135,136.3334498,"PLPP1"
"ENSG00000067141",1507.437052,1304.239735,"NEO1"
"ENSG00000067167",1735.687386,1239.669619,"TRAM1"
"ENSG00000067177",182.4768529,180.3128964,"PHKA1"
"ENSG00000067182",525.6243909,666.7994346,"TNFRSF1A"
"ENSG00000067191",447.4729382,692.5895192,"CACNB1"
"ENSG00000067208",483.7615596,262.2283062,"EVI5"
"ENSG00000067221",172.9733739,412.247149,"STOML1"
"ENSG00000067225",3727.385972,6924.596532,"PKM"
"ENSG00000067248",318.1725671,352.3606691,"DHX29"
"ENSG00000067334",315.6024557,510.0929907,"DNTTIP2"
"ENSG00000067365",134.0031501,146.1436082,"METTL22"
"ENSG00000067369",2027.649548,1836.092589,"TP53BP1"
"ENSG00000067445",1895.794499,1957.576224,"TRO"
"ENSG00000067533",114.5180382,148.5517721,"RRP15"
"ENSG00000067560",1863.623535,2557.66299,"RHOA"
"ENSG00000067596",260.121148,395.5781974,"DHX8"
"ENSG00000067606",176.8520895,326.5957123,"PRKCZ"
"ENSG00000067704",641.0787801,591.6552675,"IARS2"
"ENSG00000067715",1001.724577,979.3626757,"SYT1"
"ENSG00000067798",209.6361119,233.4319195,"NAV3"
"ENSG00000067829",340.4297487,496.6408174,"IDH3G"
"ENSG00000067836",527.5841038,792.6107575,"ROGDI"
"ENSG00000067840",1951.211413,2167.391176,"PDZD4"
"ENSG00000067842",71.82848351,116.9394189,"ATP2B3"
"ENSG00000067900",486.8949723,219.3212796,"ROCK1"
"ENSG00000067955",380.993819,290.3661545,"CBFB"
"ENSG00000067992",41.79391394,32.65729741,"PDK3"
"ENSG00000068001",289.287217,440.9998083,"HYAL2"
"ENSG00000068024",266.9512748,180.58297,"HDAC4"
"ENSG00000068028",89.1835877,169.9668727,"RASSF1"
"ENSG00000068078",435.2905168,269.9919439,"FGFR3"
"ENSG00000068079",33.12540857,42.50018274,"IFI35"
"ENSG00000068097",195.5583716,198.6770077,"HEATR6"
"ENSG00000068120",301.6660066,314.2145936,"COASY"
"ENSG00000068137",160.3074787,145.948061,"PLEKHH3"
"ENSG00000068305",368.26912,253.6726584,"MEF2A"
"ENSG00000068308",647.5566106,811.7630587,"OTUD5"
"ENSG00000068323",451.472988,505.4094755,"TFE3"
"ENSG00000068354",157.7147505,306.0418483,"TBC1D25"
"ENSG00000068366",1044.799955,1452.997074,"ACSL4"
"ENSG00000068383",388.4343442,638.2296156,"INPP5A"
"ENSG00000068394",166.0309596,254.9533688,"GPKOW"
"ENSG00000068400",719.1876592,649.9210787,"GRIPAP1"
"ENSG00000068438",281.3097341,489.4119677,"FTSJ1"
"ENSG00000068489",61.44293387,32.22579888,"PRR11"
"ENSG00000068615",1481.981538,2719.60807,"REEP1"
"ENSG00000068650",462.6889879,297.5470134,"ATP11A"
"ENSG00000068654",682.4081102,571.7245686,"POLR1A"
"ENSG00000068697",1182.157366,1602.376953,"LAPTM4A"
"ENSG00000068724",227.1641709,178.9542582,"TTC7A"
"ENSG00000068745",825.0462387,1334.043692,"IP6K2"
"ENSG00000068784",149.4211582,125.2588462,"SRBD1"
"ENSG00000068796",681.8692891,823.3149917,"KIF2A"
"ENSG00000068831",15.61996646,8.426674331,"RASGRP2"
"ENSG00000068878",645.9609007,639.0500583,"PSME4"
"ENSG00000068885",416.9945381,256.3582611,"IFT80"
"ENSG00000068903",618.4873957,912.3838681,"SIRT2"
"ENSG00000068912",574.2021311,596.3771143,"ERLEC1"
"ENSG00000068971",644.0365781,1316.564566,"PPP2R5B"
"ENSG00000069020",192.1804268,56.61745168,"MAST4"
"ENSG00000069122",8.616884936,17.47497478,"ADGRF5"
"ENSG00000069188",402.7193628,137.6776498,"SDK2"
"ENSG00000069248",635.9656977,688.4014954,"NUP133"
"ENSG00000069275",2064.83115,1770.59234,"NUCKS1"
"ENSG00000069329",1484.532489,1989.456915,"VPS35"
"ENSG00000069345",699.7405976,1018.086918,"DNAJA2"
"ENSG00000069399",77.40614987,134.7768156,"BCL3"
"ENSG00000069424",163.8647649,363.1990937,"KCNAB2"
"ENSG00000069431",145.4301551,134.1794604,"ABCC9"
"ENSG00000069482",57.13316142,118.304998,"GAL"
"ENSG00000069493",50.10559966,13.43080565,"CLEC2D"
"ENSG00000069509",122.8722976,186.9676271,"FUNDC1"
"ENSG00000069535",306.6758482,162.1226235,"MAOB"
"ENSG00000069667",92.01180119,41.64665344,"RORA"
"ENSG00000069702",45.8791112,12.23906609,"TGFBR3"
"ENSG00000069849",805.8229558,1332.011156,"ATP1B3"
"ENSG00000069869",293.3362274,187.0750655,"NEDD4"
"ENSG00000069943",44.25626106,39.28573887,"PIGB"
"ENSG00000069956",966.2879557,1376.480704,"MAPK6"
"ENSG00000069966",269.0296621,353.4293757,"GNB5"
"ENSG00000069974",56.78538851,32.05490626,"RAB27A"
"ENSG00000069998",199.8835775,398.844861,"HDHD5"
"ENSG00000070010",462.096683,585.8806007,"UFD1"
"ENSG00000070018",755.3594696,309.1139348,"LRP6"
"ENSG00000070047",438.3986527,354.8242315,"PHRF1"
"ENSG00000070061",1088.776293,1112.905946,"ELP1"
"ENSG00000070081",395.4038988,376.9976089,"NUCB2"
"ENSG00000070087",2471.519966,4284.598794,"PFN2"
"ENSG00000070159",172.5178368,113.1487234,"PTPN3"
"ENSG00000070182",99.62528114,100.7629161,"SPTB"
"ENSG00000070214",337.6667257,175.6656592,"SLC44A1"
"ENSG00000070269",281.6982173,152.7965546,"TMEM260"
"ENSG00000070366",694.5894648,785.650011,"SMG6"
